Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Previous Purchases,Frequency of Purchases
42,Male,Clothing,54,Maine,Fall,5.0,21,Weekly
23,Male,Footwear,25,Idaho,Fall,2.9,37,Monthly
34,Male,Clothing,32,New York,Summer,3.1,10,Annually
64,Male,Accessories,63,Montana,Spring,4.0,18,Every 3 Months
31,Male,Clothing,56,Mississippi,Spring,4.5,2,Every 3 Months
54,Male,Clothing,33,Alaska,Winter,4.5,40,Annually
23,Male,Outerwear,32,Missouri,Summer,3.1,43,Annually
59,Male,Clothing,38,Rhode Island,Summer,4.4,14,Every 3 Months
32,Male,Clothing,21,Hawaii,Summer,4.7,41,Quarterly
43,Male,Clothing,59,South Carolina,Winter,3.1,38,Every 3 Months
32,Male,Footwear,87,Tennessee,Fall,4.2,12,Annually
66,Male,Clothing,79,Missouri,Winter,3.0,19,Monthly
70,Male,Footwear,28,Missouri,Summer,2.6,23,Bi-Weekly
42,Male,Footwear,67,Missouri,Summer,3.4,49,Annually
56,Male,Clothing,75,Mississippi,Spring,4.2,29,Quarterly
28,Male,Accessories,32,Arkansas,Spring,4.6,14,Bi-Weekly
28,Male,Clothing,43,Kentucky,Spring,2.8,19,Monthly
52,Male,Clothing,93,Connecticut,Spring,2.7,19,Bi-Weekly
65,Male,Accessories,24,Oklahoma,Spring,4.0,48,Weekly
56,Male,Accessories,31,California,Fall,3.1,19,Annually
59,Male,Clothing,84,Missouri,Winter,3.7,45,Every 3 Months
23,Male,Clothing,74,Washington,Winter,4.0,17,Quarterly
58,Male,Clothing,62,New York,Spring,4.6,15,Every 3 Months
39,Male,Accessories,77,Indiana,Summer,3.8,11,Fortnightly
28,Male,Accessories,73,Oregon,Summer,3.5,1,Monthly
40,Male,Footwear,50,Texas,Spring,4.6,17,Monthly
52,Male,Outerwear,40,Florida,Winter,2.8,37,Weekly
37,Male,Clothing,97,Rhode Island,Winter,3.7,40,Weekly
70,Male,Accessories,63,Texas,Fall,3.3,50,Every 3 Months
30,Male,Accessories,65,Vermont,Fall,2.9,20,Bi-Weekly
38,Male,Clothing,91,Maryland,Spring,3.2,8,Bi-Weekly
66,Male,Clothing,60,Alaska,Spring,4.3,16,Quarterly
29,Male,Clothing,69,Idaho,Winter,2.7,9,Quarterly
46,Male,Outerwear,52,West Virginia,Spring,4.2,12,Monthly
56,Male,Footwear,49,Nevada,Fall,4.8,26,Weekly
23,Male,Footwear,85,Oregon,Spring,4.8,44,Fortnightly
37,Male,Clothing,86,Tennessee,Spring,3.4,19,Bi-Weekly
56,Male,Accessories,51,Alabama,Winter,2.6,43,Fortnightly
36,Male,Accessories,56,Indiana,Winter,5.0,5,Every 3 Months
40,Male,Accessories,72,Idaho,Fall,4.4,5,Every 3 Months
26,Male,Clothing,27,Rhode Island,Fall,2.9,31,Quarterly
57,Male,Accessories,43,Arizona,Summer,3.4,11,Monthly
68,Male,Footwear,56,Florida,Spring,3.4,34,Monthly
56,Male,Clothing,37,New York,Fall,4.9,14,Annually
40,Male,Clothing,21,Nebraska,Fall,3.6,42,Weekly
44,Male,Clothing,91,Mississippi,Winter,3.0,15,Bi-Weekly
44,Male,Clothing,95,Vermont,Summer,3.9,47,Monthly
19,Male,Accessories,54,Nebraska,Spring,3.2,23,Fortnightly
21,Male,Clothing,36,South Carolina,Spring,3.2,23,Bi-Weekly
31,Male,Accessories,71,Delaware,Fall,4.3,1,Every 3 Months
30,Male,Outerwear,31,Vermont,Summer,2.8,28,Quarterly
65,Male,Accessories,89,Indiana,Spring,4.5,37,Bi-Weekly
39,Male,Clothing,83,Oregon,Winter,4.1,4,Every 3 Months
64,Male,Accessories,42,Maryland,Spring,3.6,21,Quarterly
59,Male,Clothing,91,Florida,Summer,3.0,50,Bi-Weekly
49,Male,Outerwear,61,Indiana,Spring,4.0,34,Annually
24,Male,Accessories,66,Texas,Summer,3.5,20,Quarterly
19,Male,Accessories,22,Nebraska,Spring,2.5,25,Every 3 Months
27,Male,Clothing,68,North Carolina,Winter,4.3,26,Fortnightly
56,Male,Clothing,43,Alabama,Fall,2.8,4,Annually
49,Male,Clothing,32,Alabama,Fall,3.7,39,Monthly
41,Male,Outerwear,46,Colorado,Fall,4.3,29,Weekly
36,Male,Clothing,90,Wisconsin,Summer,4.0,47,Quarterly
68,Male,Accessories,75,Delaware,Fall,4.7,5,Every 3 Months
28,Male,Accessories,69,Indiana,Winter,4.5,18,Fortnightly
45,Male,Accessories,40,Iowa,Fall,3.1,10,Fortnightly
60,Male,Accessories,63,Iowa,Fall,3.8,25,Quarterly
21,Male,Clothing,36,Wisconsin,Summer,4.9,2,Weekly
32,Male,Footwear,75,Iowa,Winter,3.2,48,Fortnightly
27,Male,Accessories,67,Montana,Summer,2.9,41,Every 3 Months
40,Male,Clothing,64,Mississippi,Spring,2.8,42,Monthly
64,Male,Clothing,61,Michigan,Fall,4.0,44,Bi-Weekly
18,Male,Accessories,40,Virginia,Winter,2.6,6,Quarterly
22,Male,Accessories,97,New York,Fall,2.7,5,Quarterly
42,Male,Footwear,31,Maine,Spring,4.1,8,Annually
57,Male,Footwear,65,New Jersey,Spring,5.0,24,Annually
33,Male,Accessories,54,Maryland,Spring,3.0,42,Monthly
37,Male,Outerwear,49,Kentucky,Fall,3.6,24,Weekly
21,Male,Clothing,64,Minnesota,Fall,2.8,38,Bi-Weekly
51,Male,Footwear,35,Massachusetts,Winter,4.6,41,Fortnightly
30,Male,Footwear,86,Illinois,Winter,2.9,48,Quarterly
68,Male,Outerwear,55,Michigan,Winter,4.8,16,Quarterly
36,Male,Accessories,58,Wisconsin,Spring,3.3,4,Monthly
46,Male,Footwear,96,Alaska,Fall,4.6,8,Weekly
41,Male,Accessories,64,Mississippi,Fall,2.6,1,Bi-Weekly
68,Male,Outerwear,56,Oregon,Fall,4.0,4,Quarterly
21,Male,Clothing,85,Maryland,Winter,3.8,20,Monthly
62,Male,Clothing,23,Arkansas,Spring,3.9,40,Quarterly
59,Male,Accessories,72,Illinois,Fall,2.6,8,Fortnightly
25,Male,Accessories,38,Arkansas,Summer,4.3,42,Weekly
53,Male,Clothing,29,Mississippi,Winter,3.6,38,Annually
31,Male,Accessories,46,Arkansas,Spring,4.2,34,Every 3 Months
46,Male,Accessories,58,Idaho,Spring,3.9,14,Fortnightly
26,Male,Outerwear,43,Iowa,Fall,4.7,39,Weekly
47,Male,Accessories,32,West Virginia,Spring,2.8,40,Bi-Weekly
37,Male,Clothing,30,Wisconsin,Winter,3.0,49,Monthly
55,Male,Accessories,67,Massachusetts,Summer,4.7,33,Annually
30,Male,Clothing,45,Texas,Summer,2.5,25,Weekly
19,Male,Accessories,81,Nebraska,Winter,3.1,48,Annually
36,Male,Accessories,23,Nevada,Fall,3.6,22,Every 3 Months
23,Male,Footwear,59,Indiana,Fall,3.5,1,Weekly
62,Male,Accessories,21,North Dakota,Summer,3.1,47,Monthly
26,Male,Accessories,20,Georgia,Spring,3.6,20,Bi-Weekly
36,Male,Accessories,28,New Mexico,Winter,3.5,10,Weekly
33,Male,Clothing,100,New Hampshire,Winter,2.7,39,Monthly
32,Male,Clothing,46,Washington,Spring,3.6,15,Monthly
56,Male,Accessories,61,Nevada,Spring,4.5,11,Annually
58,Male,Clothing,58,Maine,Winter,4.1,38,Weekly
34,Male,Accessories,50,Idaho,Spring,4.2,41,Fortnightly
61,Male,Accessories,93,Tennessee,Summer,4.0,18,Annually
48,Male,Clothing,24,Louisiana,Summer,2.8,13,Quarterly
25,Male,Clothing,100,Michigan,Summer,2.6,43,Annually
51,Male,Clothing,79,New Hampshire,Fall,2.7,12,Quarterly
29,Male,Clothing,51,Minnesota,Summer,4.5,3,Bi-Weekly
54,Male,Accessories,90,Illinois,Winter,3.7,12,Every 3 Months
48,Male,Footwear,56,Idaho,Summer,3.4,46,Quarterly
62,Male,Clothing,25,Montana,Spring,4.6,21,Fortnightly
18,Male,Clothing,75,Alabama,Summer,4.1,23,Every 3 Months
43,Male,Accessories,75,Montana,Summer,2.6,4,Quarterly
22,Male,Clothing,53,California,Summer,4.6,45,Every 3 Months
68,Male,Clothing,100,Pennsylvania,Spring,3.0,24,Fortnightly
44,Male,Clothing,27,Texas,Fall,3.4,3,Bi-Weekly
51,Male,Footwear,60,Michigan,Fall,3.5,12,Every 3 Months
66,Male,Outerwear,23,Connecticut,Fall,3.5,34,Every 3 Months
59,Male,Outerwear,40,Wyoming,Winter,3.7,39,Annually
60,Male,Clothing,38,Michigan,Summer,4.8,35,Every 3 Months
31,Male,Accessories,90,South Dakota,Summer,4.9,8,Annually
20,Male,Clothing,97,North Dakota,Summer,4.9,42,Quarterly
24,Male,Clothing,38,Maryland,Fall,4.7,6,Every 3 Months
48,Male,Footwear,30,Michigan,Summer,4.9,3,Fortnightly
39,Male,Clothing,88,South Dakota,Fall,2.9,29,Quarterly
34,Male,Accessories,33,Florida,Winter,4.4,32,Quarterly
70,Male,Clothing,60,Minnesota,Winter,3.2,45,Weekly
59,Male,Clothing,64,New York,Summer,4.6,21,Bi-Weekly
45,Male,Accessories,95,Oregon,Fall,4.0,41,Weekly
35,Male,Footwear,83,Minnesota,Winter,3.7,23,Fortnightly
69,Male,Footwear,97,Montana,Winter,4.2,14,Annually
58,Male,Outerwear,38,Washington,Spring,2.9,24,Monthly
25,Male,Footwear,48,New Mexico,Summer,4.8,25,Fortnightly
27,Male,Footwear,76,Arizona,Spring,4.4,13,Monthly
34,Male,Clothing,25,Nebraska,Summer,3.4,3,Every 3 Months
53,Male,Clothing,92,Idaho,Spring,2.8,42,Annually
58,Male,Footwear,47,Idaho,Fall,4.2,2,Monthly
32,Male,Clothing,36,Vermont,Fall,3.8,26,Quarterly
64,Male,Accessories,51,Arkansas,Fall,3.1,24,Annually
63,Male,Clothing,35,Wyoming,Summer,3.2,6,Quarterly
23,Male,Clothing,57,New Mexico,Summer,3.0,25,Monthly
64,Male,Footwear,95,West Virginia,Summer,3.6,11,Every 3 Months
18,Male,Clothing,41,New York,Winter,2.5,20,Every 3 Months
25,Male,Clothing,44,Illinois,Winter,3.4,25,Quarterly
54,Male,Outerwear,34,Utah,Fall,2.5,35,Quarterly
60,Male,Outerwear,25,Colorado,Spring,4.7,11,Quarterly
36,Male,Footwear,93,Virginia,Winter,3.2,41,Fortnightly
66,Male,Footwear,50,Georgia,Winter,2.9,17,Annually
60,Male,Clothing,79,Alabama,Fall,4.9,1,Every 3 Months
59,Male,Outerwear,100,Montana,Spring,2.7,30,Every 3 Months
58,Male,Clothing,57,Pennsylvania,Spring,4.7,47,Fortnightly
35,Male,Clothing,28,Missouri,Spring,2.9,34,Weekly
20,Male,Footwear,35,Maine,Winter,4.8,18,Fortnightly
70,Male,Footwear,85,Pennsylvania,Fall,4.6,33,Bi-Weekly
54,Male,Accessories,95,Oregon,Summer,5.0,42,Quarterly
38,Male,Footwear,90,Utah,Summer,4.8,2,Quarterly
54,Male,Accessories,49,Oklahoma,Summer,4.9,1,Monthly
33,Male,Accessories,92,Montana,Winter,4.6,23,Quarterly
46,Male,Accessories,72,Nebraska,Winter,3.9,42,Bi-Weekly
58,Male,Clothing,71,Alabama,Summer,4.5,3,Annually
30,Male,Accessories,27,Ohio,Winter,4.7,16,Fortnightly
42,Male,Accessories,39,Arkansas,Fall,3.9,46,Fortnightly
28,Male,Accessories,98,Mississippi,Winter,4.4,31,Every 3 Months
43,Male,Footwear,27,California,Spring,3.9,15,Every 3 Months
31,Male,Accessories,71,Alaska,Spring,2.8,48,Every 3 Months
39,Male,Accessories,24,Indiana,Spring,3.5,11,Weekly
69,Male,Clothing,63,Wisconsin,Fall,4.3,20,Every 3 Months
31,Male,Clothing,72,New Jersey,Fall,3.9,6,Monthly
44,Male,Clothing,61,Rhode Island,Spring,4.0,24,Monthly
39,Male,Accessories,56,Wyoming,Fall,4.1,18,Monthly
24,Male,Accessories,32,Oregon,Summer,4.3,1,Every 3 Months
28,Male,Accessories,23,Washington,Summer,4.2,13,Bi-Weekly
48,Male,Outerwear,100,Washington,Spring,4.0,2,Weekly
39,Male,Accessories,74,New Hampshire,Fall,3.6,26,Quarterly
64,Male,Clothing,33,Maryland,Spring,3.3,31,Quarterly
28,Male,Accessories,67,Wisconsin,Spring,4.1,43,Weekly
39,Male,Accessories,61,Massachusetts,Summer,4.7,12,Bi-Weekly
49,Male,Clothing,46,Nebraska,Summer,4.4,22,Every 3 Months
22,Male,Accessories,56,Nebraska,Spring,3.4,3,Fortnightly
25,Male,Footwear,73,Idaho,Spring,5.0,23,Every 3 Months
40,Male,Clothing,44,Arizona,Summer,4.6,26,Annually
23,Male,Accessories,44,Hawaii,Winter,4.0,37,Weekly
24,Male,Accessories,26,Missouri,Summer,4.1,42,Quarterly
66,Male,Footwear,52,Louisiana,Spring,4.9,15,Bi-Weekly
27,Male,Clothing,54,Arkansas,Summer,2.7,10,Quarterly
62,Male,Outerwear,38,North Carolina,Summer,4.5,3,Quarterly
70,Male,Accessories,44,North Dakota,Fall,2.7,44,Quarterly
43,Male,Clothing,76,Montana,Spring,3.0,23,Fortnightly
45,Male,Accessories,23,Rhode Island,Winter,4.5,6,Weekly
63,Male,Clothing,98,Idaho,Winter,5.0,9,Bi-Weekly
69,Male,Outerwear,33,Michigan,Spring,3.8,16,Every 3 Months
59,Male,Clothing,32,Illinois,Summer,3.1,46,Fortnightly
19,Male,Footwear,85,Georgia,Fall,3.4,24,Every 3 Months
63,Male,Clothing,69,Alabama,Summer,4.8,22,Monthly
37,Male,Clothing,55,Alaska,Spring,2.7,13,Every 3 Months
37,Male,Clothing,66,Massachusetts,Summer,3.2,20,Fortnightly
50,Male,Outerwear,30,Michigan,Fall,3.9,46,Quarterly
60,Male,Outerwear,80,Alaska,Winter,4.2,10,Monthly
46,Male,Accessories,20,North Dakota,Summer,3.0,39,Monthly
35,Male,Clothing,30,South Carolina,Fall,3.0,44,Quarterly
66,Male,Clothing,86,Pennsylvania,Winter,3.7,7,Annually
35,Male,Clothing,84,Colorado,Spring,4.4,3,Every 3 Months
20,Male,Clothing,54,New Hampshire,Summer,4.6,44,Annually
55,Male,Clothing,30,Maryland,Fall,3.0,31,Annually
34,Male,Clothing,91,Georgia,Winter,3.6,48,Weekly
60,Male,Footwear,23,Wisconsin,Winter,3.9,18,Bi-Weekly
22,Male,Clothing,35,Texas,Spring,4.1,27,Monthly
26,Male,Footwear,90,Utah,Winter,3.9,1,Weekly
39,Male,Clothing,93,Indiana,Fall,3.9,34,Weekly
20,Male,Clothing,68,Nevada,Winter,4.5,5,Bi-Weekly
57,Male,Accessories,41,New Hampshire,Spring,3.4,12,Quarterly
68,Male,Accessories,73,New York,Winter,4.1,14,Fortnightly
50,Male,Accessories,73,Texas,Fall,4.9,40,Weekly
21,Male,Accessories,66,Iowa,Summer,4.4,39,Quarterly
29,Male,Accessories,59,Washington,Summer,2.7,50,Weekly
38,Male,Clothing,72,Tennessee,Spring,4.8,5,Monthly
54,Male,Clothing,88,Georgia,Summer,3.3,35,Annually
22,Male,Clothing,76,Massachusetts,Summer,4.4,6,Bi-Weekly
29,Male,Accessories,31,Oregon,Winter,4.6,22,Fortnightly
41,Male,Outerwear,22,Oklahoma,Summer,3.1,27,Monthly
26,Male,Accessories,75,Wisconsin,Fall,4.5,33,Fortnightly
69,Male,Clothing,75,Oregon,Spring,4.0,47,Bi-Weekly
20,Male,Accessories,63,Georgia,Winter,3.1,48,Bi-Weekly
59,Male,Outerwear,21,New Mexico,Spring,3.9,22,Quarterly
63,Male,Accessories,83,Mississippi,Spring,4.5,8,Bi-Weekly
68,Male,Outerwear,46,Wisconsin,Winter,4.4,5,Every 3 Months
50,Male,Footwear,59,New Hampshire,Summer,3.6,16,Quarterly
55,Male,Clothing,66,Wyoming,Summer,3.4,26,Fortnightly
36,Male,Footwear,74,West Virginia,Fall,4.0,8,Monthly
18,Male,Accessories,82,Michigan,Summer,2.6,17,Quarterly
68,Male,Footwear,89,Alaska,Spring,3.2,50,Annually
56,Male,Clothing,65,Illinois,Fall,3.2,22,Bi-Weekly
32,Male,Accessories,55,Hawaii,Spring,5.0,19,Every 3 Months
28,Male,Clothing,95,Colorado,Winter,2.9,14,Monthly
24,Male,Accessories,77,Illinois,Winter,2.9,35,Bi-Weekly
59,Male,Clothing,44,Hawaii,Winter,3.5,43,Weekly
56,Male,Clothing,89,Wisconsin,Fall,4.0,24,Annually
30,Male,Accessories,24,Arkansas,Spring,3.9,17,Bi-Weekly
48,Male,Accessories,43,Delaware,Winter,4.9,49,Annually
60,Male,Footwear,51,Oregon,Summer,3.8,17,Annually
46,Male,Accessories,46,South Carolina,Summer,3.5,40,Quarterly
69,Male,Clothing,32,Maryland,Summer,3.7,43,Weekly
19,Male,Footwear,55,Kansas,Spring,2.9,19,Every 3 Months
66,Male,Accessories,26,Arkansas,Summer,2.8,40,Quarterly
64,Male,Accessories,29,Minnesota,Summer,3.7,13,Monthly
54,Male,Clothing,49,New Mexico,Spring,3.0,20,Monthly
27,Male,Clothing,45,Delaware,Spring,4.8,21,Quarterly
64,Male,Clothing,48,Utah,Winter,2.7,18,Bi-Weekly
43,Male,Clothing,47,Ohio,Winter,4.5,44,Quarterly
43,Male,Clothing,57,Alabama,Fall,2.7,26,Quarterly
27,Male,Accessories,34,South Dakota,Fall,3.5,34,Quarterly
35,Male,Accessories,75,New Mexico,Fall,3.5,24,Every 3 Months
43,Male,Accessories,94,Oregon,Fall,4.5,23,Fortnightly
57,Male,Accessories,84,Oregon,Winter,3.8,3,Weekly
50,Male,Accessories,38,Mississippi,Summer,3.8,2,Quarterly
37,Male,Accessories,75,Alabama,Winter,3.2,23,Bi-Weekly
68,Male,Clothing,44,Kansas,Fall,4.3,8,Weekly
22,Male,Accessories,33,California,Summer,4.5,30,Every 3 Months
58,Male,Accessories,93,Idaho,Fall,4.2,48,Annually
48,Male,Footwear,99,Wyoming,Winter,3.0,21,Bi-Weekly
30,Male,Accessories,33,Minnesota,Spring,4.1,9,Monthly
51,Male,Footwear,76,Washington,Spring,4.6,8,Monthly
20,Male,Clothing,63,Hawaii,Summer,2.9,29,Weekly
30,Male,Clothing,41,Missouri,Winter,4.8,3,Every 3 Months
28,Male,Accessories,88,Colorado,Winter,4.5,11,Fortnightly
37,Male,Clothing,92,Washington,Summer,3.4,16,Monthly
36,Male,Clothing,31,North Dakota,Summer,4.3,25,Weekly
18,Male,Clothing,25,Minnesota,Spring,4.2,32,Bi-Weekly
52,Male,Clothing,28,California,Spring,3.6,28,Fortnightly
56,Male,Clothing,75,Michigan,Spring,3.7,36,Monthly
68,Male,Footwear,34,Delaware,Spring,4.0,7,Fortnightly
62,Male,Clothing,97,California,Winter,4.9,2,Quarterly
35,Male,Outerwear,80,Oklahoma,Summer,3.1,6,Monthly
65,Male,Footwear,71,North Dakota,Summer,3.7,30,Annually
69,Male,Accessories,77,Ohio,Fall,4.2,46,Quarterly
28,Male,Accessories,41,Hawaii,Spring,2.5,39,Monthly
37,Male,Accessories,92,Maryland,Summer,4.3,8,Annually
41,Male,Clothing,95,Hawaii,Spring,3.1,46,Quarterly
37,Male,Clothing,25,Alabama,Fall,3.0,40,Fortnightly
25,Male,Footwear,77,Oklahoma,Fall,4.0,21,Weekly
41,Male,Clothing,99,Alabama,Summer,3.5,33,Fortnightly
48,Male,Accessories,24,Vermont,Winter,3.2,3,Monthly
42,Male,Footwear,72,Ohio,Summer,2.7,48,Weekly
54,Male,Clothing,80,Wisconsin,Winter,3.0,8,Annually
18,Male,Clothing,100,South Dakota,Winter,2.9,24,Annually
56,Male,Footwear,83,Iowa,Summer,3.3,10,Every 3 Months
61,Male,Clothing,95,Maryland,Spring,4.9,25,Monthly
40,Male,Accessories,41,Colorado,Summer,3.7,3,Fortnightly
34,Male,Accessories,35,Wisconsin,Spring,3.5,45,Fortnightly
42,Male,Accessories,30,Mississippi,Fall,4.7,15,Monthly
43,Male,Accessories,21,Mississippi,Winter,2.6,34,Quarterly
47,Male,Accessories,85,California,Fall,4.1,21,Bi-Weekly
48,Male,Clothing,54,Delaware,Winter,2.8,22,Bi-Weekly
20,Male,Footwear,26,Montana,Spring,4.7,24,Weekly
65,Male,Clothing,59,Indiana,Spring,2.9,33,Monthly
54,Male,Accessories,48,West Virginia,Winter,2.8,13,Fortnightly
23,Male,Clothing,98,Iowa,Summer,4.3,17,Bi-Weekly
18,Male,Clothing,92,Maine,Summer,4.8,25,Every 3 Months
70,Male,Accessories,46,Connecticut,Winter,3.4,15,Bi-Weekly
55,Male,Clothing,21,Kansas,Spring,4.3,4,Fortnightly
49,Male,Clothing,72,Vermont,Fall,2.7,43,Quarterly
26,Male,Footwear,58,Nebraska,Fall,4.6,12,Bi-Weekly
33,Male,Clothing,93,Nevada,Fall,4.1,3,Monthly
20,Male,Clothing,31,Tennessee,Spring,3.4,1,Annually
41,Male,Clothing,26,Arkansas,Winter,4.5,6,Monthly
18,Male,Clothing,68,Wisconsin,Summer,4.4,26,Monthly
26,Male,Accessories,31,Illinois,Summer,4.0,6,Fortnightly
30,Male,Clothing,41,Kansas,Summer,3.4,22,Bi-Weekly
64,Male,Accessories,62,New York,Fall,3.2,45,Bi-Weekly
26,Male,Accessories,41,Colorado,Spring,3.4,50,Quarterly
43,Male,Clothing,64,Wisconsin,Winter,4.3,50,Fortnightly
63,Male,Footwear,72,Michigan,Summer,5.0,39,Quarterly
57,Male,Accessories,78,Hawaii,Winter,3.5,50,Bi-Weekly
25,Male,Accessories,47,Virginia,Winter,3.1,27,Every 3 Months
68,Male,Accessories,46,Ohio,Summer,3.9,38,Fortnightly
31,Male,Clothing,43,Missouri,Winter,4.0,37,Every 3 Months
64,Male,Accessories,58,Indiana,Summer,3.5,50,Annually
38,Male,Clothing,32,Florida,Winter,3.6,40,Every 3 Months
34,Male,Clothing,45,Minnesota,Winter,3.0,3,Bi-Weekly
32,Male,Footwear,35,Nevada,Summer,2.6,45,Bi-Weekly
69,Male,Accessories,21,Maine,Winter,2.9,8,Annually
45,Male,Clothing,64,Massachusetts,Winter,3.1,7,Monthly
35,Male,Clothing,88,North Dakota,Spring,3.3,13,Quarterly
63,Male,Footwear,48,New Jersey,Summer,2.9,29,Every 3 Months
65,Male,Clothing,36,Indiana,Summer,3.9,7,Fortnightly
35,Male,Accessories,28,Oregon,Summer,4.7,50,Every 3 Months
54,Male,Clothing,80,North Dakota,Spring,4.4,33,Bi-Weekly
28,Male,Outerwear,23,South Carolina,Summer,3.6,30,Every 3 Months
68,Male,Accessories,24,North Carolina,Summer,3.2,40,Annually
58,Male,Footwear,22,North Dakota,Fall,4.0,49,Fortnightly
35,Male,Clothing,21,Massachusetts,Spring,3.5,32,Fortnightly
68,Male,Outerwear,51,Tennessee,Spring,4.6,18,Weekly
41,Male,Accessories,65,Missouri,Summer,3.3,50,Annually
65,Male,Accessories,51,Tennessee,Spring,4.0,13,Weekly
50,Male,Clothing,32,Colorado,Summer,3.4,1,Every 3 Months
18,Male,Outerwear,70,Mississippi,Spring,4.2,16,Fortnightly
38,Male,Accessories,77,Ohio,Summer,3.9,6,Monthly
68,Male,Outerwear,90,North Carolina,Summer,3.9,21,Monthly
53,Male,Accessories,36,Ohio,Summer,2.8,36,Every 3 Months
58,Male,Accessories,77,Nebraska,Summer,3.7,20,Every 3 Months
34,Male,Footwear,78,Hawaii,Summer,4.9,8,Quarterly
36,Male,Clothing,69,Oklahoma,Summer,2.6,22,Monthly
58,Male,Clothing,63,Wisconsin,Summer,4.9,3,Quarterly
60,Male,Accessories,36,Arkansas,Winter,3.4,46,Fortnightly
59,Male,Outerwear,80,Texas,Winter,3.9,42,Monthly
65,Male,Clothing,35,New Mexico,Summer,4.0,1,Fortnightly
31,Male,Accessories,93,Colorado,Winter,3.0,29,Bi-Weekly
43,Male,Accessories,25,Indiana,Spring,2.6,14,Quarterly
37,Male,Clothing,81,Arizona,Spring,3.2,4,Monthly
21,Male,Clothing,42,Indiana,Spring,2.6,41,Every 3 Months
69,Male,Clothing,36,Indiana,Spring,3.2,4,Bi-Weekly
32,Male,Accessories,66,Alaska,Spring,4.1,47,Weekly
53,Male,Accessories,37,Utah,Fall,3.9,44,Annually
59,Male,Clothing,45,Louisiana,Winter,4.1,37,Monthly
64,Male,Accessories,86,Iowa,Summer,2.7,21,Quarterly
63,Male,Accessories,24,New Mexico,Winter,4.6,46,Fortnightly
43,Male,Clothing,22,Maine,Summer,3.5,1,Bi-Weekly
19,Male,Accessories,53,Minnesota,Spring,5.0,35,Weekly
40,Male,Outerwear,41,New Mexico,Fall,3.4,49,Monthly
51,Male,Clothing,64,Arkansas,Summer,3.1,47,Annually
51,Male,Accessories,40,Oklahoma,Winter,3.4,24,Every 3 Months
66,Male,Clothing,33,Utah,Summer,4.0,28,Fortnightly
42,Male,Clothing,59,Wisconsin,Winter,2.7,22,Quarterly
22,Male,Clothing,73,Utah,Fall,3.6,20,Weekly
31,Male,Clothing,22,Utah,Winter,4.0,25,Weekly
18,Male,Footwear,73,South Carolina,Fall,3.8,15,Quarterly
21,Male,Clothing,62,Hawaii,Fall,3.4,49,Bi-Weekly
35,Male,Outerwear,56,Alaska,Winter,3.2,10,Fortnightly
35,Male,Clothing,90,Colorado,Spring,4.7,21,Annually
27,Male,Accessories,44,West Virginia,Winter,3.1,34,Weekly
65,Male,Clothing,35,Oregon,Summer,3.3,41,Weekly
41,Male,Clothing,71,Ohio,Summer,4.8,30,Fortnightly
60,Male,Clothing,52,Massachusetts,Fall,4.5,24,Bi-Weekly
61,Male,Footwear,37,Louisiana,Summer,3.4,6,Annually
24,Male,Footwear,95,Virginia,Winter,3.7,14,Bi-Weekly
65,Male,Clothing,97,New York,Fall,4.9,37,Bi-Weekly
23,Male,Outerwear,57,Arkansas,Spring,3.5,37,Quarterly
30,Male,Clothing,93,New Mexico,Spring,4.6,28,Weekly
33,Male,Clothing,48,Minnesota,Winter,4.6,43,Bi-Weekly
22,Male,Accessories,75,Illinois,Fall,4.2,25,Annually
67,Male,Clothing,70,Georgia,Winter,3.7,4,Annually
28,Male,Accessories,26,Mississippi,Winter,3.0,13,Fortnightly
32,Male,Clothing,73,North Carolina,Winter,4.6,32,Monthly
40,Male,Outerwear,30,Nevada,Summer,3.2,1,Annually
64,Male,Footwear,61,Connecticut,Summer,3.5,4,Annually
56,Male,Accessories,75,Utah,Winter,2.6,33,Bi-Weekly
63,Male,Outerwear,88,Tennessee,Fall,4.9,45,Fortnightly
20,Male,Clothing,67,Mississippi,Summer,2.7,20,Fortnightly
54,Male,Accessories,95,Nebraska,Fall,4.7,1,Fortnightly
31,Male,Accessories,69,West Virginia,Spring,4.0,7,Bi-Weekly
36,Male,Clothing,87,South Carolina,Fall,3.5,48,Every 3 Months
25,Male,Accessories,41,Iowa,Winter,4.8,46,Quarterly
20,Male,Clothing,67,North Dakota,Spring,4.0,34,Annually
62,Male,Clothing,70,West Virginia,Fall,4.1,36,Monthly
69,Male,Accessories,41,Mississippi,Winter,3.8,44,Every 3 Months
54,Male,Clothing,83,Alabama,Summer,5.0,48,Weekly
39,Male,Accessories,22,California,Spring,4.0,12,Annually
56,Male,Footwear,20,Idaho,Summer,3.9,19,Every 3 Months
39,Male,Accessories,29,South Dakota,Summer,3.4,49,Bi-Weekly
37,Male,Accessories,87,North Dakota,Spring,3.0,25,Fortnightly
25,Male,Clothing,81,Nevada,Fall,4.9,25,Bi-Weekly
35,Male,Footwear,58,Florida,Spring,3.2,1,Quarterly
45,Male,Clothing,83,Indiana,Winter,3.8,19,Annually
19,Male,Clothing,59,Arkansas,Fall,3.8,7,Quarterly
21,Male,Clothing,93,North Carolina,Spring,4.7,19,Monthly
65,Male,Clothing,87,Illinois,Fall,3.8,9,Fortnightly
